col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,class
5807,72494,1190460,22038974,71302,873368,14275568,1144598,13876372,20648206,5807,-420900164,3.05075E+13,-2.21123E+18,-413979412,3.00059E+13,-2.17487E+18,2.95125E+13,-2.13911E+18,-2.10394E+18,8.52E+28,6.19E+30,6.66E+36,-1.03E+41,6.19E+30,3.53E+35,-7.93E+39,6.66E+36,-7.93E+39,-1.03E+41,72,5,20,12,43,45,11,7,26,24,8,28,43,39,11,82,45,32,2,7,0,11,1,1,16,1,9,15,9,14,4,4,9,7,10,9,11,10,15,3,11,17,6,10,13,7,12,15,9,2,5,3,2,3,14,15,6,13,17,20,18,12,11,17,18,6,16,5,18,2,17,16,2,16,6,16,10,15,6,10,12,13,13,7,15,18,9,16,8,16,11,17,17,5,17,14,14,4,8,4,5,10,14,9,7,6,12,4,18,2,9,14,8,19,10,6,10,5,3,3,15,16,16,0
11693,211677,5012683,133584303,198038,3581847,84702841,4449016,80246693,112784666,11693,-2474927484,5.2384E+14,-1.10875E+20,-2315460296,4.90088E+14,-1.03731E+20,4.5851E+14,-9.70477E+19,-9.07946E+19,2.86E+45,1.63E+48,1.45E+54,-5.87E+58,1.63E+48,7.62E+52,-3.79E+57,1.45E+54,-3.79E+57,-5.87E+58,87,17,48,126,53,66,21,45,95,114,41,43,76,52,64,82,52,64,10,29,0,11,16,10,10,12,13,18,10,10,13,13,9,18,9,1,20,10,16,14,6,4,15,5,8,9,19,3,3,4,17,17,18,1,16,13,18,8,10,15,18,3,13,9,6,20,20,10,20,19,17,20,14,16,9,4,11,4,5,10,3,8,17,16,8,15,3,17,15,5,6,9,5,1,9,11,13,9,16,14,9,10,15,3,18,5,12,11,3,5,13,3,12,16,5,10,10,9,17,10,17,18,18,0
3871,40466,548868,8369258,40241,412945,5567089,536899,5461439,7979537,3871,-156603420,6.33548E+12,-2.56305E+17,-155732670,6.30025E+12,-2.5488E+17,6.26522E+12,-2.53463E+17,-2.52054E+17,2.23E+23,6.59E+24,6.79E+30,-6.08E+34,6.59E+24,3.50E+29,-4.84E+33,6.79E+30,-4.84E+33,-6.08E+34,23,9,21,27,10,31,12,17,26,34,12,14,24,22,21,19,21,21,5,13,0,11,3,6,4,17,1,4,4,14,6,6,13,18,13,13,13,18,1,13,6,6,13,6,10,6,6,1,13,6,6,15,15,4,13,9,9,20,1,18,17,3,3,20,14,10,16,9,14,18,10,6,10,6,18,12,6,9,18,10,4,2,5,7,15,15,17,6,14,9,2,1,10,9,10,10,20,3,16,13,9,1,15,14,4,18,3,7,7,19,14,1,16,6,6,13,7,8,18,2,8,10,3,0
8118,116717,2201561,46611479,119318,1702408,31932878,2283386,32367978,48934700,8118,-947391889,1.10563E+14,-1.2903E+19,-968504206,1.13027E+14,-1.31905E+19,1.15546E+14,-1.34845E+19,-1.3785E+19,5.85E+34,-3.97E+36,1.05E+43,-2.63E+47,-3.97E+36,5.46E+41,-2.06E+46,1.05E+43,-2.06E+46,-2.63E+47,80,10,22,65,17,39,14,21,38,60,27,24,73,80,38,66,33,36,4,30,0,11,6,15,6,16,6,17,5,4,15,10,10,3,9,1,17,16,14,10,10,10,4,17,3,19,4,16,8,10,14,8,2,3,10,8,15,14,6,3,17,14,1,9,20,1,18,12,16,8,9,9,9,18,12,3,9,12,13,7,18,1,10,20,1,10,4,18,11,4,16,18,18,9,12,2,6,14,17,18,7,3,4,18,1,12,9,14,17,11,4,4,10,9,3,10,10,9,15,14,18,4,18,0
2392,19553,208697,2516333,19106,154471,1642933,198146,1590609,2312738,2392,-46751223,9.13745E+11,-1.7859E+16,-45682446,8.92855E+11,-1.74507E+16,8.72444E+11,-1.70518E+16,-1.66619E+16,1.18E+18,1.04E+20,1.06E+25,-4.46E+28,1.04E+20,5.91E+23,-3.57E+27,1.06E+25,-3.57E+27,-4.46E+28,13,5,9,24,13,15,2,12,23,27,7,10,16,6,9,17,9,10,5,9,0,11,16,6,4,16,1,15,16,10,6,9,6,16,1,13,13,6,13,18,13,4,6,16,8,15,8,20,16,11,15,5,2,13,5,1,4,15,17,15,10,18,10,9,1,9,6,8,15,7,4,18,8,12,8,12,10,9,12,9,13,4,19,5,5,9,9,12,13,5,6,10,18,13,18,10,4,12,16,14,6,14,10,8,20,4,16,1,8,17,2,4,20,10,3,4,1,20,13,6,9,9,10,0
2599,22975,267025,3493837,21452,189851,2216051,233410,2061427,2887202,2599,-59689050,1.37083E+12,-3.14827E+16,-55732296,1.27996E+12,-2.93957E+16,1.19511E+12,-2.74471E+16,-2.56276E+16,2.19E+19,3.00E+21,2.62E+26,-1.30E+30,3.00E+21,1.52E+25,-9.92E+28,2.62E+26,-9.92E+28,-1.30E+30,19,9,18,16,5,39,10,13,7,28,5,10,11,19,16,15,12,19,2,1,0,11,1,16,3,16,6,12,14,6,17,10,2,17,10,4,5,1,18,14,11,17,2,14,16,2,18,3,1,18,15,9,16,10,14,6,18,1,6,18,14,3,18,4,18,7,10,4,3,14,11,18,10,18,7,17,17,10,13,16,14,4,18,14,1,10,10,4,6,17,6,15,14,1,18,10,9,6,11,6,16,6,14,10,14,12,10,6,1,1,18,1,8,10,6,6,13,6,17,18,14,6,18,0
10306,165062,3519524,84844574,159154,2516267,53421983,3255526,50844399,75281782,10306,-1700963910,2.80737E+14,-4.63346E+19,-1640081970,2.70689E+14,-4.46761E+19,2.61E+14,-4.3077E+19,-4.15352E+19,6.41E+40,3.19E+43,2.05E+49,-6.42E+53,3.19E+43,1.08E+48,-4.16E+52,2.05E+49,-4.16E+52,-6.42E+53,64,21,43,55,39,69,28,37,41,104,18,45,60,50,40,80,50,75,17,36,0,11,6,13,6,18,10,10,10,10,10,18,1,17,1,19,7,6,14,6,8,13,18,8,4,13,16,18,13,4,10,18,18,9,13,6,1,17,18,17,10,15,2,18,6,12,6,16,18,4,19,3,6,13,13,16,13,7,19,17,10,20,16,3,6,16,16,16,8,10,16,17,12,12,1,17,5,14,12,17,6,17,20,15,2,17,4,13,6,3,13,10,6,6,16,1,1,8,7,10,20,18,9,0
3841,39697,540089,8287447,38276,396727,5404135,501864,5214905,7422980,3841,-152436480,6.0497E+12,-2.40092E+17,-146979840,5.83314E+12,-2.31498E+17,5.62434E+12,-2.23211E+17,-2.15221E+17,2.21E+23,2.81E+25,6.46E+30,-5.58E+34,2.81E+25,3.58E+29,-4.27E+33,6.46E+30,-4.27E+33,-5.58E+34,40,8,20,31,16,19,5,8,14,32,10,8,35,9,19,55,24,18,2,7,0,11,11,5,16,6,5,12,1,3,20,4,1,16,16,16,15,2,16,16,1,16,13,1,6,3,16,10,16,20,20,7,16,13,1,3,16,5,16,16,11,6,16,13,18,12,1,14,3,5,2,17,3,10,1,18,16,16,1,12,5,8,13,17,18,17,1,8,16,17,16,13,3,10,14,19,10,18,14,13,1,10,18,16,16,18,1,13,16,14,17,15,1,13,7,13,5,6,18,13,1,13,16,0
7590,108221,2033229,43217789,102692,1452395,27115173,1816196,25513797,36145376,7590,-821289169,8.8869E+13,-9.61623E+18,-779329588,8.43287E+13,-9.12494E+18,8.00204E+13,-8.65874E+18,-8.21637E+18,5.47E+34,2.04E+37,8.72E+42,-1.82E+47,2.04E+37,4.47E+41,-1.16E+46,8.72E+42,-1.16E+46,-1.82E+47,57,3,36,46,37,52,14,53,52,66,13,38,40,19,35,53,32,41,12,41,0,11,1,4,16,15,6,15,10,20,10,19,11,2,10,1,1,1,10,1,16,5,10,11,6,5,11,18,6,19,5,8,9,13,10,9,4,17,17,17,16,18,15,20,7,14,16,8,15,19,9,10,18,16,4,11,9,1,4,12,8,9,16,5,10,15,16,5,17,9,10,13,7,10,1,6,17,4,14,12,5,10,10,1,9,9,8,14,17,14,19,9,9,5,6,10,3,16,1,9,10,18,7,0
6695,89672,1576812,31223234,88723,1171036,20425618,1538285,20136062,29984563,6695,-600264368,5.38189E+13,-4.82532E+18,-593911762,5.32493E+13,-4.77426E+18,5.26858E+13,-4.72373E+18,-4.67374E+18,6.38E+31,5.77E+33,7.51E+39,-1.45E+44,5.77E+33,3.95E+38,-1.09E+43,7.51E+39,-1.09E+43,-1.45E+44,24,19,28,30,41,33,29,42,29,116,9,52,21,33,13,63,41,23,6,9,0,11,1,5,3,18,16,2,5,5,19,18,18,10,5,16,1,6,2,9,18,8,17,16,19,3,14,11,2,8,4,9,4,1,12,9,17,20,12,2,4,12,10,6,10,16,4,8,13,3,17,10,13,12,17,17,4,5,10,4,5,16,5,12,5,10,13,17,8,7,12,15,17,5,16,15,10,11,12,10,17,5,10,3,10,17,15,2,14,8,12,19,8,7,4,3,17,5,14,16,7,7,14,0
7385,105325,1993713,42625651,100374,1429579,27046275,1789768,25294785,35916636,7385,-777719800,8.19022E+13,-8.62519E+18,-741161616,7.80523E+13,-8.21974E+18,7.43833E+13,-7.83336E+18,-7.46514E+18,5.32E+34,1.86E+37,8.56E+42,-1.82E+47,1.86E+37,4.45E+41,-1.19E+46,8.56E+42,-1.19E+46,-1.82E+47,62,6,37,67,39,58,10,27,33,84,8,19,35,35,44,52,37,43,10,31,0,11,1,3,17,14,20,8,10,13,12,3,8,6,18,16,16,10,3,2,15,4,1,5,15,10,10,16,13,17,4,15,10,20,1,20,7,10,16,15,1,1,19,20,6,6,10,1,18,10,10,14,17,16,13,4,1,13,20,8,20,1,10,10,16,15,10,5,15,1,14,3,13,3,14,10,15,14,7,1,10,1,4,6,10,17,4,4,4,20,14,1,5,10,18,20,1,1,6,18,20,16,12,0
4801,54836,818124,13718960,52925,599499,8931209,757977,8523611,12213863,4801,-263212800,1.44305E+13,-7.91148E+17,-254040000,1.39276E+13,-7.63577E+17,1.34423E+13,-7.36967E+17,-7.11284E+17,1.28E+26,1.67E+28,6.12E+33,-6.90E+37,1.67E+28,3.20E+32,-5.09E+36,6.12E+33,-5.09E+36,-6.90E+37,26,17,15,22,27,21,17,38,19,54,11,30,16,19,12,29,25,30,11,22,0,11,4,9,9,2,17,10,12,5,10,18,10,10,13,5,5,11,8,10,18,17,1,4,10,4,4,16,13,4,3,16,8,14,10,6,18,17,15,12,9,8,11,17,1,14,20,4,2,20,14,9,8,11,14,3,13,8,14,14,1,4,6,18,20,2,12,15,17,19,3,6,19,10,2,19,12,3,18,1,1,6,17,4,16,11,14,10,2,13,3,20,5,14,3,5,3,13,16,4,9,18,17,0
2786,26383,324745,4494073,25030,236911,2908861,289052,2708635,3739528,2786,-73476655,1.93784E+12,-5.11077E+16,-69708550,1.83846E+12,-4.84867E+16,1.74418E+12,-4.60002E+16,-4.36411E+16,4.22E+20,4.43E+22,6.97E+27,-4.11E+31,4.43E+22,3.65E+26,-3.07E+30,6.97E+27,-3.07E+30,-4.11E+31,19,5,21,26,18,30,7,18,26,19,8,13,14,10,12,15,16,16,3,5,0,11,1,17,17,9,15,18,10,20,18,6,6,10,1,4,4,18,3,3,9,18,10,7,1,1,5,8,13,5,6,3,8,17,3,8,14,8,13,10,3,20,4,17,4,9,7,15,6,5,1,5,18,4,5,4,10,1,4,3,1,1,1,1,8,3,12,11,12,4,16,4,10,5,6,15,17,8,15,18,12,10,1,9,13,11,15,8,9,4,6,16,16,15,13,18,19,16,3,3,3,19,10,0
10865,184127,4127873,104268323,177551,3014784,67512164,3821019,64805122,92974619,10865,-2000355728,3.68286E+14,-6.78051E+19,-1928914064,3.55132E+14,-6.53835E+19,3.42449E+14,-6.30483E+19,-6.07966E+19,2.23E+42,7.29E+44,8.63E+50,-3.09E+55,7.29E+44,4.47E+49,-2.13E+54,8.63E+50,-2.13E+54,-3.09E+55,45,32,58,76,44,49,30,71,72,126,39,56,51,48,59,58,40,56,19,39,0,11,13,13,15,13,16,16,6,4,10,19,6,8,7,10,11,13,13,15,8,10,18,4,2,10,10,13,12,6,11,8,18,17,10,4,2,10,15,4,1,17,10,8,17,8,9,7,4,10,5,9,4,1,15,9,20,13,10,7,14,10,10,14,3,4,16,16,20,8,5,18,16,18,17,14,4,1,4,15,4,4,5,5,3,4,17,15,15,10,2,3,10,15,10,5,14,13,5,10,9,18,8,0
26293,667706,22398942,844715228,666730,16898854,566821666,22274776,562391426,837091384,26293,-17555326152,1.17214E+16,-7.82612E+21,-17529665160,1.17042E+16,-7.81468E+21,1.16871E+16,-7.80326E+21,-7.79185E+21,1.89E+70,2.62E+72,6.33E+79,-7.28E+84,2.62E+72,3.19E+78,-5.07E+83,6.33E+79,-5.07E+83,-7.28E+84,117,37,146,178,71,144,66,127,166,244,52,104,133,132,119,274,140,154,17,64,0,11,7,18,16,10,1,4,1,10,4,18,15,6,6,13,10,14,4,4,4,8,19,1,18,10,12,14,16,1,4,16,10,14,4,10,5,15,9,18,16,10,1,3,13,1,1,10,6,5,8,8,16,13,19,16,10,10,10,10,13,16,6,16,18,16,5,17,3,4,12,8,16,12,14,3,10,15,1,5,17,1,13,4,18,10,14,12,14,16,10,17,16,10,16,3,18,4,9,8,7,8,20,0
13939,257922,6291022,172555248,247138,4567866,111597436,5783942,106473250,153270562,13939,-3594916836,9.27142E+14,-2.39113E+20,-3444609444,8.88377E+14,-2.29115E+20,8.51233E+14,-2.19536E+20,-2.10357E+20,1.23E+47,5.32E+49,7.37E+55,-3.33E+60,5.32E+49,3.80E+54,-2.26E+59,7.37E+55,-2.26E+59,-3.33E+60,102,21,56,43,42,70,34,40,39,127,27,58,115,79,46,156,77,79,5,52,0,11,16,1,13,1,6,16,16,7,13,1,1,16,1,15,8,13,13,9,5,6,6,1,1,18,16,6,1,1,1,13,1,6,13,6,1,6,13,1,13,7,14,14,12,6,13,1,14,12,14,11,14,18,13,16,6,20,6,10,7,7,14,12,20,8,1,13,16,6,7,20,16,14,6,13,6,9,11,17,16,10,13,10,3,17,14,2,6,3,20,20,16,1,10,20,17,18,13,17,14,12,18,0
4214,46965,677387,10940013,45982,502554,7208804,645610,6943256,10118140,4214,-197863545,9.29046E+12,-4.36223E+17,-193722166,9.096E+12,-4.27092E+17,8.90562E+12,-4.18153E+17,-4.09401E+17,5.09E+24,1.41E+26,2.01E+32,-2.09E+36,1.41E+26,1.03E+31,-1.66E+35,2.01E+32,-1.66E+35,-2.09E+36,31,13,20,31,16,31,5,27,35,40,7,16,20,19,16,30,22,29,10,7,0,11,1,17,1,4,18,10,12,8,6,9,9,10,20,4,6,9,17,9,4,18,20,4,10,10,3,16,13,6,9,18,10,10,14,16,9,3,14,8,17,1,6,12,1,1,15,9,12,7,10,4,6,9,1,1,8,16,12,9,8,17,16,2,8,5,14,10,10,14,4,1,6,8,9,17,1,5,17,15,9,2,6,4,17,1,5,8,1,13,14,2,4,11,8,13,8,4,19,18,2,15,15,0
6832,96185,1765793,36403589,91897,1269481,23030307,1595775,21748989,31065613,6832,-657039735,6.31881E+13,-6.07686E+18,-627748407,6.03711E+13,-5.80595E+18,5.76798E+13,-5.54711E+18,-5.29982E+18,1.76E+33,3.57E+35,2.41E+41,-4.74E+45,3.57E+35,1.19E+40,-3.24E+44,2.41E+41,-3.24E+44,-4.74E+45,39,25,34,53,34,39,22,32,46,57,12,37,45,30,38,37,34,40,10,20,0,11,5,1,4,1,1,9,17,17,15,13,2,6,11,1,4,5,9,4,9,13,4,1,13,17,4,14,10,3,18,1,2,6,14,4,12,10,13,18,6,1,19,13,13,6,1,1,13,1,13,5,14,20,17,13,3,7,18,18,6,13,6,1,3,8,3,13,17,14,8,17,5,13,6,2,8,2,18,9,17,13,2,10,13,6,17,2,16,2,10,15,7,6,4,12,20,3,3,12,16,2,10,0
4636,52313,777749,13079717,48928,551802,8204504,683210,7668388,10804210,4636,-242470755,1.26816E+13,-6.63271E+17,-226781280,1.18611E+13,-6.20353E+17,1.10936E+13,-5.80212E+17,-5.42669E+17,1.23E+26,3.13E+28,5.62E+33,-5.94E+37,3.13E+28,3.12E+32,-4.04E+36,5.62E+33,-4.04E+36,-5.94E+37,28,6,25,28,24,26,28,19,21,48,8,14,17,26,30,27,18,32,9,17,0,11,18,6,16,1,10,15,15,6,1,7,1,20,18,20,10,18,16,9,1,16,7,8,16,15,6,7,14,7,14,1,19,6,16,15,13,13,1,1,4,2,1,17,14,15,1,13,6,16,18,18,4,10,10,6,9,16,20,13,14,3,3,7,16,12,10,17,15,9,18,10,17,15,18,6,15,12,10,7,12,14,14,7,7,13,10,19,10,8,9,4,15,18,9,4,7,5,20,9,14,20,18,0
7400,105601,1986653,42210229,101764,1442701,27095255,1820270,25569095,36570400,7400,-781341799,8.24993E+13,-8.71083E+18,-752951836,7.95017E+13,-8.39433E+18,7.6613E+13,-8.08932E+18,-7.7954E+18,5.33E+34,1.55E+37,8.67E+42,-1.86E+47,1.55E+37,4.38E+41,-1.23E+46,8.67E+42,-1.23E+46,-1.86E+47,84,7,21,36,31,76,6,36,27,91,15,23,44,19,56,60,29,50,11,16,0,11,15,6,13,13,1,19,13,10,15,10,10,4,13,13,16,13,1,4,13,6,15,10,10,13,18,1,2,18,19,1,1,1,16,15,18,13,6,16,10,16,13,5,17,6,10,15,13,1,15,10,19,6,1,6,13,1,10,10,19,6,18,6,1,1,15,15,19,15,16,6,2,15,6,6,6,13,6,1,16,15,6,18,10,6,10,1,15,10,10,6,10,19,1,15,6,13,6,16,2,15,2,0
4060,42810,589820,9149016,42976,453525,6241803,586496,6219317,8986318,4060,-173765790,7.43708E+12,-3.18303E+17,-174439584,7.46592E+12,-3.19537E+17,7.49487E+12,-3.20776E+17,-3.2202E+17,2.34E+23,-3.11E+24,7.36E+30,-7.06E+34,-3.11E+24,3.88E+29,-5.98E+33,7.36E+30,-5.98E+33,-7.06E+34,32,7,21,20,22,40,8,12,11,44,5,6,34,12,36,28,12,37,5,7,0,11,1,5,19,6,19,15,1,1,1,1,10,15,10,19,6,15,18,18,4,15,18,4,1,6,6,6,18,6,13,5,14,1,2,6,2,15,10,18,10,6,6,15,3,3,18,16,1,6,10,15,6,16,7,6,1,15,6,4,13,10,3,13,1,15,13,10,14,15,13,13,15,13,4,18,13,15,1,5,15,15,14,13,15,1,1,1,13,16,5,5,5,16,16,8,9,6,6,15,15,16,8,0
21178,492641,15182757,527492741,486999,11304152,347461462,14762699,341283642,502191579,21178,-10432658457,5.13931E+15,-2.53172E+21,-10313177823,5.08045E+15,-2.50272E+21,5.02227E+15,-2.47406E+21,-2.44573E+21,2.76E+63,1.14E+66,5.91E+72,-5.27E+77,1.14E+66,2.99E+71,-3.55E+76,5.91E+72,-3.55E+76,-5.27E+77,111,35,106,198,93,103,54,99,132,200,39,89,68,109,132,171,100,116,25,78,0,11,3,12,5,5,17,4,6,17,15,18,19,10,15,4,12,6,14,7,5,13,16,17,18,12,16,2,1,4,6,8,18,18,5,15,17,3,20,6,14,18,5,17,20,9,14,16,17,8,17,7,14,9,18,17,1,11,7,13,17,12,4,4,6,18,3,3,11,1,16,10,17,4,10,7,6,6,16,8,11,20,12,10,5,14,15,20,9,15,12,14,8,20,17,20,8,6,16,8,10,1,16,0
6851,92004,1629142,32541462,88976,1171328,20569596,1527536,19869526,29650610,6851,-630227400,5.7975E+13,-5.33315E+18,-609485600,5.60669E+13,-5.15763E+18,5.42217E+13,-4.98788E+18,-4.82372E+18,6.53E+31,1.18E+34,7.52E+39,-1.42E+44,1.18E+34,4.07E+38,-1.05E+43,7.52E+39,-1.05E+43,-1.42E+44,31,19,39,39,33,44,15,29,44,65,18,23,47,29,27,46,41,51,10,13,0,11,1,14,6,17,10,8,15,18,17,13,4,14,13,17,7,1,18,2,18,10,6,17,10,17,14,10,3,8,2,16,16,1,13,4,3,2,17,16,5,16,8,12,1,16,13,6,18,18,18,3,8,1,7,6,13,13,1,9,9,9,16,17,6,16,16,17,19,13,10,3,13,6,18,4,18,17,10,17,11,9,18,1,16,6,16,17,6,3,14,9,18,14,8,16,20,20,6,13,9,17,13,0
4120,45613,658105,10666183,42053,457223,6528105,555583,5908907,8218499,4120,-187879947,8.56769E+12,-3.90703E+17,-173216307,7.899E+12,-3.6021E+17,7.2825E+12,-3.32096E+17,-3.06177E+17,4.98E+24,9.93E+26,1.78E+32,-1.59E+36,9.93E+26,9.27E+30,-1.05E+35,1.78E+32,-1.05E+35,-1.59E+36,18,9,25,28,17,29,8,19,34,42,11,12,24,20,21,20,16,27,6,17,0,11,16,6,15,18,6,3,10,16,13,15,14,9,4,1,10,1,9,5,15,4,12,18,14,3,18,10,13,1,10,13,12,13,3,3,20,5,10,10,15,19,10,15,1,15,16,5,3,10,14,9,16,4,1,11,10,15,9,7,18,4,5,15,9,14,9,3,8,3,12,8,8,16,19,14,13,13,4,18,8,14,14,20,10,16,6,6,11,2,6,20,3,10,3,6,2,13,18,19,20,3,8,0
8178,121355,2365733,51910913,115672,1700843,33055603,2160418,31469399,45395380,8178,-992319835,1.20408E+14,-1.46104E+19,-945849944,1.1477E+14,-1.39262E+19,1.09395E+14,-1.3274E+19,-1.26524E+19,1.71E+36,5.95E+38,3.34E+44,-8.03E+48,5.95E+38,1.76E+43,-5.36E+47,3.34E+44,-5.36E+47,-8.03E+48,45,27,56,61,21,61,15,21,51,55,16,32,40,33,68,59,36,55,14,27,0,11,19,8,14,18,15,17,11,3,6,15,14,17,7,17,18,3,16,10,16,15,10,17,9,18,4,4,10,15,15,9,8,14,4,10,5,7,18,4,13,6,10,14,15,10,5,20,15,6,9,14,11,4,3,6,7,17,10,5,3,20,4,18,15,10,12,3,17,8,14,10,10,18,15,14,16,10,18,10,13,7,16,17,9,4,15,3,16,4,10,16,3,17,3,16,6,2,2,10,6,14,16,0
8773,136601,2791639,64015247,137316,2136010,43556032,2780074,43350028,62750472,8773,-1198263972,1.63665E+14,-2.23543E+19,-1204535952,1.64522E+14,-2.24713E+19,1.65383E+14,-2.25889E+19,-2.27072E+19,5.50E+37,-3.11E+39,1.39E+46,-4.08E+50,-3.11E+39,6.97E+44,-3.06E+49,1.39E+46,-3.06E+49,-4.08E+50,89,11,44,59,30,39,11,35,63,83,14,37,73,60,34,56,45,50,2,33,0,11,1,17,5,8,16,18,14,10,9,9,17,16,4,18,3,10,1,9,13,10,18,9,5,8,14,14,17,20,13,16,6,6,4,4,14,1,14,20,2,15,1,1,4,4,10,16,9,10,15,15,1,1,18,6,15,13,10,3,9,7,4,6,1,10,4,17,10,10,15,20,20,3,14,8,2,16,8,4,13,9,5,13,5,16,4,12,14,8,2,10,17,5,17,19,9,3,1,5,3,9,6,0
2670,23283,265031,3409299,24114,208533,2363309,278584,2397955,3618396,2670,-62142327,1.44632E+12,-3.3662E+16,-64360266,1.49794E+12,-3.48634E+16,1.5514E+12,-3.61078E+16,-3.73965E+16,2.25E+19,-8.35E+17,3.01E+26,-1.76E+30,-8.35E+17,1.59E+25,-1.57E+29,3.01E+26,-1.57E+29,-1.76E+30,38,8,14,21,10,22,9,18,10,29,5,4,9,9,21,16,19,18,3,5,0,11,9,13,16,6,4,3,14,1,1,10,1,1,6,13,19,4,4,2,5,14,1,1,18,14,10,1,10,15,1,6,14,8,8,15,9,1,10,17,4,4,9,15,18,16,17,9,17,16,1,1,3,10,18,17,4,17,3,7,10,18,4,3,10,8,8,16,4,10,15,4,15,5,13,16,7,15,5,8,1,4,4,1,1,1,16,6,1,9,2,18,10,17,7,16,13,17,19,8,8,3,13,0
10495,172742,3754336,91771676,167402,2742840,59641274,3459430,56393372,80251556,10495,-1812754548,3.13109E+14,-5.40819E+19,-1756716588,3.0343E+14,-5.24101E+19,2.9405E+14,-5.07899E+19,-4.92198E+19,6.53E+40,1.71E+43,2.15E+49,-6.90E+53,1.71E+43,1.06E+48,-4.64E+52,2.15E+49,-4.64E+52,-6.90E+53,49,13,45,57,37,54,28,52,66,76,26,56,53,40,48,111,66,47,9,37,0,11,1,17,2,8,6,4,9,8,4,3,5,9,18,6,12,10,10,6,9,6,16,5,1,6,18,20,15,1,4,16,8,7,17,6,10,4,18,1,8,9,11,8,3,9,9,1,11,20,9,1,6,11,18,14,15,18,14,12,4,18,9,8,7,2,14,10,9,7,13,16,8,10,4,10,20,12,20,5,4,3,16,12,20,18,20,10,18,10,4,11,2,7,12,6,4,11,12,15,20,10,9,0
22311,522944,16184338,564747380,526110,12271262,378943998,16194312,375873002,558492780,22311,-11666880640,6.10085E+15,-3.19026E+21,-11737514100,6.13779E+15,-3.20958E+21,6.17495E+15,-3.22901E+21,-3.24856E+21,2.90E+63,-1.62E+65,6.42E+72,-5.92E+77,-1.62E+65,3.17E+71,-4.16E+76,6.42E+72,-4.16E+76,-5.92E+77,148,30,102,146,59,110,81,61,109,155,46,68,190,106,109,242,111,133,12,69,0,11,4,17,4,16,4,16,16,17,10,6,3,3,16,18,5,19,10,4,16,4,18,8,8,14,18,17,3,2,4,4,4,4,15,4,4,9,5,15,9,11,9,16,16,18,7,16,4,4,3,3,5,18,13,4,10,7,15,12,18,7,13,15,4,15,13,3,19,4,4,17,10,16,1,11,1,15,6,1,3,18,13,4,8,13,6,3,10,17,10,9,17,2,6,16,17,1,16,11,9,18,9,0
10811,179397,3892571,94977525,183017,3025712,65462614,4005209,66166040,98126585,10811,-1939281570,3.47869E+14,-6.24009E+19,-1978413770,3.54889E+14,-6.36601E+19,3.6205E+14,-6.49447E+19,-6.62552E+19,6.73E+40,-1.28E+43,2.42E+49,-8.79E+53,-1.28E+43,1.21E+48,-6.79E+52,2.42E+49,-6.79E+52,-8.79E+53,45,19,39,80,33,56,29,44,91,97,20,61,56,38,55,127,52,61,5,15,0,11,19,3,14,15,10,18,15,10,1,10,10,14,7,10,15,1,5,20,6,8,9,18,9,6,18,15,6,14,2,3,15,15,15,7,4,17,1,1,17,4,8,6,6,9,8,5,6,18,13,5,12,1,10,13,7,16,1,18,13,4,20,6,7,8,13,16,5,10,18,3,1,2,17,16,10,4,3,7,8,7,17,4,6,10,5,15,9,16,6,16,18,8,15,10,9,1,10,9,12,9,18,0
8805,131417,2581843,57182789,129333,1926282,37826448,2494553,37056610,54248649,8805,-1156995268,1.52032E+14,-1.99773E+19,-1138647732,1.49621E+14,-1.96605E+19,1.47248E+14,-1.93487E+19,-1.90419E+19,1.84E+36,2.42E+38,3.78E+44,-9.88E+48,2.42E+38,1.98E+43,-7.28E+47,3.78E+44,-7.28E+47,-9.88E+48,64,12,43,66,18,43,20,32,66,61,13,27,63,48,37,76,61,60,10,17,0,11,1,16,9,15,9,16,17,17,13,2,11,18,15,17,16,14,18,18,4,14,3,18,13,4,4,18,3,15,1,9,4,9,6,8,6,17,13,14,13,3,18,1,9,3,16,19,1,1,4,10,4,12,16,16,9,4,12,4,18,8,4,18,9,16,11,6,4,16,14,16,9,9,10,14,6,6,20,4,2,9,20,2,13,20,16,17,14,12,10,12,4,5,17,4,7,18,3,11,14,7,13,0
